CodeSite,DateDebut,DateFin,CodePostal,TypeAppareil,Download,Upload,Langue,Latitude,Longitude
PW0136,2019-09-10T18:20:00+02:00,2019-09-10T18:33:00+02:00,75019,Mobile,3526500,33366621,Français,48.8519010105,2.3449482189
PW0165-1,2019-09-10T18:21:00+02:00,2019-09-10T18:27:00+02:00,75007,Mobile,0,0,Anglais,48.8546101225,2.3001906307
PW0031,2019-09-10T18:21:00+02:00,2019-09-10T19:32:00+02:00,75015,Mobile,46590404,2900180,Français,48.8318321726,2.2957560958
PW0045,2019-09-10T18:21:00+02:00,2019-09-10T19:06:00+02:00,75020,Ordinateur,23859200,57171969,Français,48.8598387687,2.4032269985
PW0129,2019-09-10T18:22:00+02:00,2019-09-10T18:26:00+02:00,75020,Mobile,23637446,17146004,Français,48.8659615824,2.3928519746
PW0151-1,2019-09-10T18:23:00+02:00,2019-09-10T18:26:00+02:00,75008,Mobile,2396918,3991300,Espagnol,48.87994077,2.3074990761
PW0129,2019-09-10T18:24:00+02:00,2019-09-10T18:55:00+02:00,75020,Mobile,4037279,589251,Français,48.8659615824,2.3928519746
PW0118,2019-09-10T18:30:00+02:00,2019-09-10T18:32:00+02:00,75006,Mobile,2065664,477262,Français,48.8481097373,2.3275943361
PW0065,2019-09-10T18:31:00+02:00,2019-09-10T18:31:00+02:00,75014,Mobile,0,0,Portugais,48.832851161,2.3267672261
PW0122-3,2019-09-10T18:36:00+02:00,2019-09-10T18:55:00+02:00,75004,Mobile,12102760,1830696,Français,48.8560260905,2.3526857859
PW0112,2019-09-10T18:39:00+02:00,2019-09-10T20:39:00+02:00,75001,Ordinateur,223203879,16302076,Anglais,48.8614889106,2.3441541095
PW0144,2019-09-10T18:47:00+02:00,2019-09-10T19:25:00+02:00,75020,Ordinateur,89558320,5423564,Français,48.8794445126,2.3125231
PW0118,2019-09-10T18:53:00+02:00,2019-09-10T19:23:00+02:00,75006,Ordinateur,75641491,2216911,Français,48.8481097373,2.3275943361
PW0111,2019-09-10T18:54:00+02:00,2019-09-10T20:21:00+02:00,75005,Mobile,243265428,13787876,Anglais,48.842546608,2.3618682436
PW0141,2019-09-10T18:54:00+02:00,2019-09-10T19:24:00+02:00,75012,Mobile,84458179,7666086,Français,48.8455291572,2.3871109861
PW0006,2019-09-10T18:55:00+02:00,2019-09-10T19:33:00+02:00,75018,Mobile,76172123,10433750,Français,48.8844631298,2.3541416014
PW0055,2019-09-10T18:59:00+02:00,2019-09-10T19:15:00+02:00,75020,Mobile,12319969,7137404,Français,48.8523121522,2.4105606442
PW0051,2019-09-10T19:01:00+02:00,2019-09-10T19:46:00+02:00,75012,Ordinateur,60783599,2590700,Anglais,48.8425411215,2.3974768897
PW0176,2019-09-10T19:05:00+02:00,2019-09-10T19:11:00+02:00,75009,Mobile,5390505,812688,Français,48.8765956695,2.3317982752
PW0123,2019-09-10T19:05:00+02:00,2019-09-10T19:09:00+02:00,75004,Mobile,6258569,417083,Espagnol,48.8563193139,2.3517550767
PW0147,2019-09-10T19:08:00+02:00,2019-09-10T19:51:00+02:00,75010,Ordinateur,71132148,4678358,Français,48.8754298708,2.353666773
PW0123,2019-09-10T19:09:00+02:00,2019-09-10T19:19:00+02:00,75004,Mobile,18137024,958722,Anglais,48.8563193139,2.3517550767
PW0052,2019-09-10T19:11:00+02:00,2019-09-10T20:32:00+02:00,75011,Tablette,39254883,10763487,Français,48.860096294,2.3790349615
PW0092,2019-09-10T19:13:00+02:00,2019-09-10T19:16:00+02:00,75018,Mobile,8932603,620737,Français,48.8895947972,2.3630676012
PW0157,2019-09-10T19:16:00+02:00,2019-09-10T20:01:00+02:00,75013,Mobile,56333434,8875903,Français,48.8281858231,2.3586267374
PW0147,2019-09-10T19:16:00+02:00,2019-09-10T20:41:00+02:00,75010,Ordinateur,163298809,19560183,Français,48.8754298708,2.353666773
PW0119,2019-09-10T19:17:00+02:00,2019-09-10T19:26:00+02:00,75004,Mobile,2944563,273535,Allemand,48.8572732825,2.3512776121
PW0019,2019-09-10T19:18:00+02:00,2019-09-10T20:18:00+02:00,75003,Mobile,90221237,13571715,Anglais,48.8639920263,2.3615319616
PW0103-2,2019-09-10T19:19:00+02:00,2019-09-10T20:34:00+02:00,75013,Mobile,199011371,39414578,Français,48.8204906699,2.3673087496
PW0137,2019-09-10T19:25:00+02:00,2019-09-10T19:29:00+02:00,75015,Tablette,6839299,575420,Français,48.8417075067,2.299350322
PW0112,2019-09-10T19:28:00+02:00,2019-09-10T20:30:00+02:00,75001,Ordinateur,15872839,1164808,Français,48.8614889106,2.3441541095
PW0070,2019-09-10T19:33:00+02:00,2019-09-10T21:34:00+02:00,75003,Ordinateur,89285970,13322866,Français,48.8562219571,2.3673918201
PW0176,2019-09-10T19:34:00+02:00,2019-09-10T21:01:00+02:00,75009,Mobile,209505850,13156419,Français,48.8765956695,2.3317982752
PW0112,2019-09-10T19:35:00+02:00,2019-09-10T20:03:00+02:00,75001,Ordinateur,27124554,1390113,Français,48.8614889106,2.3441541095
PW0132-2,2019-09-10T19:35:00+02:00,2019-09-10T20:54:00+02:00,75004,Ordinateur,24987475,7868470,Français,48.8561383736,2.3559375242
PW0111,2019-09-10T19:36:00+02:00,2019-09-10T19:50:00+02:00,75005,Mobile,21677390,2352340,Anglais,48.842546608,2.3618682436
PW0109,2019-09-10T19:44:00+02:00,2019-09-10T19:54:00+02:00,75009,Ordinateur,18291905,2229668,Français,48.8811113359,2.3323455598
PW0154,2019-09-10T19:45:00+02:00,2019-09-10T20:23:00+02:00,75010,Mobile,1386713,263727,Anglais,48.8480849077,2.3496431076
PW0049,2019-09-10T19:46:00+02:00,2019-09-10T20:43:00+02:00,75011,Ordinateur,303432069,7886720,Français,48.8515955528,2.383960071
PW0123,2019-09-10T19:49:00+02:00,2019-09-10T20:03:00+02:00,75004,Mobile,9985118,12207555,Français,48.8563193139,2.3517550767
PW0050,2019-09-10T19:49:00+02:00,2019-09-10T21:18:00+02:00,75004,Ordinateur,53983935,4854886,Anglais,48.853423534,2.3591792373
PW0123,2019-09-10T19:54:00+02:00,2019-09-10T20:01:00+02:00,75001,Mobile,23910053,1723454,Anglais,48.8563193139,2.3517550767
PW0189,2019-09-10T19:57:00+02:00,2019-09-10T20:01:00+02:00,75007,Mobile,12615336,1410687,Portugais,48.8629641751,2.3045246819
PW0009,2019-09-10T19:58:00+02:00,2019-09-10T20:00:00+02:00,75018,Mobile,8123330,465099,Anglais,48.8901061541,2.3632099736
PW0065,2019-09-10T20:02:00+02:00,2019-09-10T21:11:00+02:00,75014,Ordinateur,130129766,23105424,Anglais,48.832851161,2.3267672261
PW0146,2019-09-10T20:05:00+02:00,2019-09-10T21:21:00+02:00,75006,Ordinateur,61016487,6708776,Français,48.8512426095,2.330443623
PW0110,2019-09-10T20:07:00+02:00,2019-09-10T20:15:00+02:00,75001,Mobile,2761639,644244,Japonais,48.8614694222,2.346303724
PW0112,2019-09-10T20:10:00+02:00,2019-09-10T20:22:00+02:00,75001,Mobile,5423865,911104,Français,48.8614889106,2.3441541095
PW0143,2019-09-10T20:19:00+02:00,2019-09-10T20:56:00+02:00,75001,Ordinateur,12531913,15724281,Français,48.8618194855,2.3476439033
PW0118,2019-09-10T20:21:00+02:00,2019-09-10T20:47:00+02:00,75006,Ordinateur,27539010,1517487,Français,48.8481097373,2.3275943361
PW0147,2019-09-10T20:22:00+02:00,2019-09-10T20:51:00+02:00,75010,Ordinateur,86168150,9370702,Anglais,48.8754298708,2.353666773
PW0045,2019-09-10T20:24:00+02:00,2019-09-10T20:24:00+02:00,75020,Ordinateur,3190506,127642,Français,48.8598387687,2.4032269985
PW0125,2019-09-10T20:24:00+02:00,2019-09-10T20:27:00+02:00,75013,Ordinateur,2163394,266022,Français,48.8273180542,2.341993717
PW0170-1,2019-09-10T20:24:00+02:00,2019-09-10T21:09:00+02:00,75018,Mobile,90859410,9250117,Anglais,48.8858336546,2.3650478296
PW0199,2019-09-10T20:27:00+02:00,2019-09-10T20:40:00+02:00,75014,Mobile,5446692,844960,Français,48.8342318805,2.3321285183
PW0199,2019-09-10T20:30:00+02:00,2019-09-10T20:58:00+02:00,75014,Mobile,72233652,4730050,Français,48.8342318805,2.3321285183
PW0143,2019-09-10T20:31:00+02:00,2019-09-10T21:01:00+02:00,75001,Mobile,62729597,2785115,Français,48.8618194855,2.3476439033
PW0170-1,2019-09-10T20:32:00+02:00,2019-09-10T21:21:00+02:00,75018,Mobile,32526924,3055013,Anglais,48.8858336546,2.3650478296
PW0175,2019-09-10T20:33:00+02:00,2019-09-10T20:34:00+02:00,75016,Mobile,129481,90580,Portugais,48.8609372147,2.2893499444
PW0045,2019-09-10T20:35:00+02:00,2019-09-10T20:55:00+02:00,75020,Ordinateur,157368461,10350871,Chinois simplifié,48.8598387687,2.4032269985
PW0189,2019-09-10T20:39:00+02:00,2019-09-10T20:49:00+02:00,75007,Mobile,8030374,1782865,Espagnol,48.8629641751,2.3045246819
PW0051,2019-09-10T20:44:00+02:00,2019-09-10T20:53:00+02:00,75012,Mobile,6264050,620020,Français,48.8425411215,2.3974768897
PW0175,2019-09-10T20:52:00+02:00,2019-09-10T20:56:00+02:00,75016,Mobile,10531783,1514068,Anglais,48.8609372147,2.2893499444
PW0020,2019-09-10T21:08:00+02:00,2019-09-10T21:18:00+02:00,75001,Ordinateur,21271650,1064968,Espagnol,48.862650133,2.345916105
PW0050,2019-09-10T21:08:00+02:00,2019-09-10T21:23:00+02:00,75004,Ordinateur,20505781,3285123,Français,48.853423534,2.3591792373
PW0110,2019-09-10T21:09:00+02:00,2019-09-10T21:54:00+02:00,75001,Mobile,80075700,4386598,Français,48.8614694222,2.346303724
PW0190,2019-09-10T21:13:00+02:00,2019-09-10T21:28:00+02:00,75007,Mobile,49788577,3795964,Anglais,48.8611484589,2.325065434
PW0194,2019-09-10T21:19:00+02:00,2019-09-10T23:19:00+02:00,75010,Mobile,450641196,22556913,Français,48.8801112154,2.3672066687
PW0191,2019-09-10T21:19:00+02:00,2019-09-10T21:42:00+02:00,75004,Mobile,12153936,1199025,Français,48.8547105055,2.353240934
PW0165,2019-09-10T21:22:00+02:00,2019-09-10T21:43:00+02:00,75007,Mobile,7343341,1201278,Portugais,48.8569794103,2.2933390635
PW0165,2019-09-10T21:32:00+02:00,2019-09-10T21:35:00+02:00,75007,Mobile,8096193,643587,Espagnol,48.8569794103,2.2933390635
PW0194,2019-09-10T21:40:00+02:00,2019-09-10T21:59:00+02:00,75010,Mobile,93718946,6341534,Français,48.8801112154,2.3672066687
PW0056,2019-09-10T21:43:00+02:00,2019-09-10T21:51:00+02:00,75011,Mobile,2229302,941867,Anglais,48.8698926807,2.3751172843
PW0176,2019-09-10T21:51:00+02:00,2019-09-10T21:58:00+02:00,75009,Mobile,18014955,974136,Anglais,48.8765956695,2.3317982752
PW0047,2019-09-10T21:51:00+02:00,2019-09-10T23:52:00+02:00,75008,Mobile,52547772,84928380,Anglais,48.8760292839,2.3047848256
PW0165-1,2019-09-10T21:52:00+02:00,2019-09-10T21:52:00+02:00,75007,Mobile,298058,66965,Anglais,48.8546101225,2.3001906307
PW0165-1,2019-09-10T21:54:00+02:00,2019-09-10T22:10:00+02:00,75007,Mobile,22942477,5070371,Espagnol,48.8546101225,2.3001906307
PW0194,2019-09-10T21:58:00+02:00,2019-09-10T22:09:00+02:00,75010,Mobile,29305228,1881570,Italien,48.8801112154,2.3672066687
PW0123-1,2019-09-10T22:02:00+02:00,2019-09-10T22:10:00+02:00,75004,Mobile,5954616,7106370,Espagnol,48.8570518501,2.3523517242
PW0110,2019-09-10T22:02:00+02:00,2019-09-10T22:11:00+02:00,75001,Mobile,1413028,441607,Français,48.8614694222,2.346303724
PW0103-2,2019-09-10T22:11:00+02:00,2019-09-10T22:19:00+02:00,75013,Mobile,4812343,1511211,Anglais,48.8204906699,2.3673087496
PW0165-1,2019-09-10T22:13:00+02:00,2019-09-10T22:49:00+02:00,75007,Mobile,22591267,3064906,Russe,48.8546101225,2.3001906307
PW0070,2019-09-10T22:13:00+02:00,2019-09-11T00:03:00+02:00,75003,Ordinateur,322506754,39738059,Français,48.8562219571,2.3673918201
PW0165-1,2019-09-10T22:16:00+02:00,2019-09-10T22:41:00+02:00,75007,Mobile,20169927,24310819,Russe,48.8546101225,2.3001906307
PW0149,2019-09-10T22:22:00+02:00,2019-09-10T22:34:00+02:00,75001,Mobile,24365028,3943909,Anglais,48.8593733254,2.3358223561
PW0189,2019-09-10T22:26:00+02:00,2019-09-10T22:39:00+02:00,75007,Mobile,2986959,558171,Portugais,48.8629641751,2.3045246819
PW0194,2019-09-10T22:33:00+02:00,2019-09-10T23:22:00+02:00,75010,Mobile,75598956,5201169,Portugais,48.8801112154,2.3672066687
PW0189,2019-09-10T22:41:00+02:00,2019-09-10T22:43:00+02:00,75007,Mobile,5715576,563578,Anglais,48.8629641751,2.3045246819
PW0193,2019-09-10T22:46:00+02:00,2019-09-10T22:51:00+02:00,75001,Mobile,2409710,2500312,Russe,48.8574278537,2.3470199245
PW0193,2019-09-10T22:56:00+02:00,2019-09-10T23:12:00+02:00,75001,Mobile,18406645,19561980,Espagnol,48.8574278537,2.3470199245
PW0149,2019-09-10T23:07:00+02:00,2019-09-10T23:16:00+02:00,75001,Mobile,17461354,2774497,Japonais,48.8593733254,2.3358223561
PW0191,2019-09-10T23:09:00+02:00,2019-09-10T23:15:00+02:00,75004,Mobile,11497878,4491008,Anglais,48.8547105055,2.353240934
PW0175,2019-09-10T23:11:00+02:00,2019-09-10T23:22:00+02:00,75016,Mobile,15565057,7654836,Anglais,48.8609372147,2.2893499444
PW0149,2019-09-10T23:40:00+02:00,2019-09-11T00:11:00+02:00,75001,Mobile,7900753,43499821,Anglais,48.8593733254,2.3358223561
PW0175,2019-09-11T00:10:00+02:00,2019-09-11T00:58:00+02:00,75016,Mobile,183073544,8821854,Français,48.8609372147,2.2893499444
PW0119,2019-09-11T00:32:00+02:00,2019-09-11T01:10:00+02:00,75004,Mobile,52992652,7775456,Français,48.8572732825,2.3512776121
PW0156,2019-09-11T01:14:00+02:00,2019-09-11T01:15:00+02:00,75004,Mobile,4484367,391118,Anglais,48.8558319848,2.3508346613
PW0116,2019-09-11T01:15:00+02:00,2019-09-11T01:19:00+02:00,75010,Mobile,26289982,6372611,Français,48.8772054342,2.3707969197
PW0196,2019-09-11T09:56:00+02:00,2019-09-11T10:02:00+02:00,75008,Mobile,5277700,692115,Français,48.8652873059,2.317839769
PW0010,2019-09-11T10:07:00+02:00,2019-09-11T12:08:00+02:00,75010,Mobile,143501640,11368633,Français,48.8717845119,2.3573826449
PW0186,2019-09-11T10:35:00+02:00,2019-09-11T10:49:00+02:00,75009,Mobile,29518554,3241091,Anglais,48.8769016573,2.3464050031
PW0050,2019-09-11T10:40:00+02:00,2019-09-11T11:02:00+02:00,75004,Mobile,36851116,1566509,Français,48.853423534,2.3591792373
PW0147,2019-09-13T18:10:00+02:00,2019-09-13T18:39:00+02:00,75010,Mobile,34664017,9597312,Français,48.8754298708,2.353666773
PW0053,2019-09-13T18:13:00+02:00,2019-09-13T18:58:00+02:00,75014,Mobile,34119966,5353506,Français,48.8312312482,2.3116623321
PW0165-1,2019-09-13T18:14:00+02:00,2019-09-13T18:24:00+02:00,75007,Mobile,6403200,1299348,Espagnol,48.8546101225,2.3001906307
PW0149,2019-09-13T18:16:00+02:00,2019-09-13T18:28:00+02:00,75001,Mobile,3032682,1449463,Espagnol,48.8593733254,2.3358223561
PW0122-3,2019-09-13T18:21:00+02:00,2019-09-13T20:22:00+02:00,75004,Mobile,170980267,19780690,Français,48.8560260905,2.3526857859
PW0009,2019-09-13T18:23:00+02:00,2019-09-13T20:24:00+02:00,75018,Ordinateur,315929402,15392446,Anglais,48.8901061541,2.3632099736
PW0050,2019-09-13T18:26:00+02:00,2019-09-13T18:44:00+02:00,75004,Ordinateur,17096293,1209166,Français,48.853423534,2.3591792373
PW0002,2019-09-13T18:29:00+02:00,2019-09-13T20:29:00+02:00,75019,Ordinateur,116676409,6636160,Français,48.8867669709,2.3714730505
PW0165-1,2019-09-13T18:33:00+02:00,2019-09-13T18:40:00+02:00,75007,Mobile,4662582,20639877,Anglais,48.8546101225,2.3001906307
PW0176,2019-09-13T18:38:00+02:00,2019-09-13T18:50:00+02:00,75009,Mobile,1768190,338719,Français,48.8765956695,2.3317982752
PW0049,2019-09-13T18:38:00+02:00,2019-09-13T19:03:00+02:00,75011,Mobile,55048480,5180261,Français,48.8515955528,2.383960071
PW0016,2019-09-13T18:40:00+02:00,2019-09-13T18:48:00+02:00,75017,Ordinateur,2800969,416081,Français,48.8844937686,2.3218343603
PW0147,2019-09-13T18:42:00+02:00,2019-09-13T20:33:00+02:00,75010,Ordinateur,118701419,8628022,Français,48.8754298708,2.353666773
PW0161,2019-09-13T18:46:00+02:00,2019-09-13T18:48:00+02:00,75007,Mobile,2865322,402359,Espagnol,48.8581897423,2.312894264
PW0117,2019-09-13T18:54:00+02:00,2019-09-13T19:51:00+02:00,75015,Mobile,170935850,8901065,Français,48.8497413105,2.2861367437
PW0044,2019-09-13T19:08:00+02:00,2019-09-13T19:14:00+02:00,75003,Mobile,15018017,1002660,Français,48.8637689236,2.3598462566
PW0123,2019-09-13T19:08:00+02:00,2019-09-13T19:26:00+02:00,75004,Mobile,9961881,81291170,Russe,48.8563193139,2.3517550767
PW0120,2019-09-13T19:09:00+02:00,2019-09-13T20:14:00+02:00,75012,Ordinateur,21319973,4368157,Anglais,48.8524066125,2.3716454351
PW0009,2019-09-13T19:11:00+02:00,2019-09-13T20:22:00+02:00,75018,Mobile,13752468,1928984,Anglais,48.8901061541,2.3632099736
PW0045,2019-09-13T19:23:00+02:00,2019-09-13T19:57:00+02:00,75020,Mobile,99171314,5118441,Français,48.8598387687,2.4032269985
PW0178,2019-09-13T19:25:00+02:00,2019-09-13T19:55:00+02:00,75013,Mobile,100538238,8261939,Français,48.8338461546,2.3627918953
PW0182,2019-09-13T19:26:00+02:00,2019-09-13T19:58:00+02:00,75019,Mobile,68284429,51639907,Français,48.8827940633,2.3827054256
PW0104,2019-09-13T19:27:00+02:00,2019-09-13T19:28:00+02:00,75017,Mobile,7398582,553101,Portugais,48.8883943592,2.3030897057
PW0147,2019-09-13T19:28:00+02:00,2019-09-13T19:30:00+02:00,75010,Mobile,73943,83089,Anglais,48.8754298708,2.353666773
PW0112,2019-09-13T19:30:00+02:00,2019-09-13T20:10:00+02:00,75001,Ordinateur,6998968,2038955,Français,48.8614889106,2.3441541095
PW0055,2019-09-13T19:31:00+02:00,2019-09-13T19:35:00+02:00,75020,Mobile,18961707,1526192,Français,48.8523121522,2.4105606442
PW0157,2019-09-13T19:40:00+02:00,2019-09-13T20:01:00+02:00,75013,Mobile,9798870,1264742,Français,48.8281858231,2.3586267374
PW0190,2019-09-13T19:41:00+02:00,2019-09-13T19:58:00+02:00,75007,Mobile,11519226,11603112,Anglais,48.8611484589,2.325065434
PW0045,2019-09-13T19:41:00+02:00,2019-09-13T20:57:00+02:00,75020,Mobile,49095143,6400486,Français,48.8598387687,2.4032269985
PW0065,2019-09-13T19:42:00+02:00,2019-09-13T20:11:00+02:00,75014,Ordinateur,22717387,2690022,Français,48.832851161,2.3267672261
PW0146,2019-09-13T19:42:00+02:00,2019-09-13T20:07:00+02:00,75006,Ordinateur,46375535,4262206,Français,48.8512426095,2.330443623
PW0126,2019-09-13T19:45:00+02:00,2019-09-13T20:32:00+02:00,75005,Mobile,73325820,4259886,Anglais,48.8424935285,2.3496737607
PW0009,2019-09-13T19:47:00+02:00,2019-09-13T20:21:00+02:00,75018,Mobile,70087237,4776450,Anglais,48.8901061541,2.3632099736
PW0110,2019-09-13T20:00:00+02:00,2019-09-13T22:01:00+02:00,75001,Mobile,71142685,12730234,Français,48.8614694222,2.346303724
PW0117,2019-09-13T20:01:00+02:00,2019-09-13T20:13:00+02:00,75015,Ordinateur,19570382,2041148,Français,48.8497413105,2.2861367437
PW0153,2019-09-13T20:12:00+02:00,2019-09-13T20:25:00+02:00,75004,Mobile,39101085,2656868,Français,48.8580407243,2.3492201015
PW0100,2019-09-13T20:12:00+02:00,2019-09-13T20:23:00+02:00,75017,Mobile,12091656,1813407,Français,48.8946479903,2.3188172423
PW0109,2019-09-13T20:17:00+02:00,2019-09-13T20:23:00+02:00,75009,Ordinateur,23291276,1338537,Français,48.8811113359,2.3323455598
PW0048,2019-09-13T20:17:00+02:00,2019-09-13T20:26:00+02:00,75020,Ordinateur,61687949,3031155,Français,48.870162555,2.3852198261
PW0068,2019-09-13T20:22:00+02:00,2019-09-13T20:37:00+02:00,75011,Mobile,19946666,1524080,Anglais,48.8591243675,2.3841876331
PW0182,2019-09-13T20:24:00+02:00,2019-09-13T21:15:00+02:00,75019,Mobile,53706303,20324169,Français,48.8827940633,2.3827054256
PW0123,2019-09-13T20:25:00+02:00,2019-09-13T20:55:00+02:00,75004,Mobile,160078275,65496519,Chinois simplifié,48.8563193139,2.3517550767
PW0182,2019-09-13T20:28:00+02:00,2019-09-13T21:45:00+02:00,75019,Mobile,60093813,58165027,Allemand,48.8827940633,2.3827054256
PW0068,2019-09-13T20:32:00+02:00,2019-09-13T21:11:00+02:00,75011,Mobile,93513017,6988695,Espagnol,48.8591243675,2.3841876331
PW0149,2019-09-13T20:33:00+02:00,2019-09-13T20:36:00+02:00,75001,Mobile,10988708,857794,Anglais,48.8593733254,2.3358223561
PW0163,2019-09-13T20:33:00+02:00,2019-09-13T20:53:00+02:00,75004,Mobile,30612612,5778168,Français,48.8556307839,2.3656584031
PW0153,2019-09-13T20:41:00+02:00,2019-09-13T21:12:00+02:00,75004,Mobile,41114430,4477237,Français,48.8580407243,2.3492201015
PW0061,2019-09-13T20:46:00+02:00,2019-09-13T20:49:00+02:00,75020,Mobile,13947037,966911,Anglais,48.8720261058,2.3998162932
PW0122-5,2019-09-13T20:48:00+02:00,2019-09-13T21:04:00+02:00,75004,Mobile,39557091,1661695,Anglais,48.8568665354,2.3531718233
PW0165-1,2019-09-13T20:48:00+02:00,2019-09-13T20:50:00+02:00,75007,Mobile,6515765,5890175,Portugais,48.8546101225,2.3001906307
PW0122-1,2019-09-13T20:55:00+02:00,2019-09-13T21:33:00+02:00,75004,Mobile,55078179,3737499,Français,48.856389683,2.352388267
PW0135,2019-09-13T21:00:00+02:00,2019-09-13T21:09:00+02:00,75012,Mobile,8869345,1866869,Espagnol,48.8459667166,2.3777161396
PW0123,2019-09-13T21:06:00+02:00,2019-09-13T21:33:00+02:00,75004,Mobile,6624587,1906040,Espagnol,48.8563193139,2.3517550767
PW0175,2019-09-13T21:08:00+02:00,2019-09-13T21:12:00+02:00,75016,Mobile,6848713,1023186,Anglais,48.8609372147,2.2893499444
PW0110,2019-09-13T21:10:00+02:00,2019-09-13T21:23:00+02:00,75001,Mobile,32719339,15914608,Anglais,48.8614694222,2.346303724
PW0122,2019-09-13T21:13:00+02:00,2019-09-13T21:28:00+02:00,75004,Mobile,22106093,2976485,Français,48.8567634421,2.352648313
PW0172,2019-09-13T21:20:00+02:00,2019-09-13T22:23:00+02:00,75013,Mobile,219070375,9533152,Français,48.8346490481,2.3422225428
PW0080,2019-09-13T21:22:00+02:00,2019-09-13T22:05:00+02:00,75011,Mobile,109017834,173139699,Français,48.8566034181,2.3938687724
PW0157,2019-09-13T21:41:00+02:00,2019-09-13T21:54:00+02:00,75013,Mobile,9041314,1260891,Français,48.8281858231,2.3586267374
PW0149,2019-09-13T22:27:00+02:00,2019-09-13T22:31:00+02:00,75001,Mobile,714927,179501,Espagnol,48.8593733254,2.3358223561
PW0190,2019-09-13T22:39:00+02:00,2019-09-13T22:39:00+02:00,75007,Mobile,3642819,195867,Français,48.8611484589,2.325065434
PW0189,2019-09-13T22:41:00+02:00,2019-09-13T22:42:00+02:00,75007,Mobile,5494776,243814,Russe,48.8629641751,2.3045246819
PW0189,2019-09-13T22:55:00+02:00,2019-09-13T23:05:00+02:00,75007,Mobile,5012846,40248636,Russe,48.8629641751,2.3045246819
PW0165-1,2019-09-13T23:04:00+02:00,2019-09-13T23:09:00+02:00,75007,Mobile,5049881,672912,Russe,48.8546101225,2.3001906307
PW0177,2019-09-13T23:08:00+02:00,2019-09-13T23:30:00+02:00,75011,Mobile,31019792,1378676,Français,48.8570974891,2.3704796611
PW0199,2019-09-13T23:32:00+02:00,2019-09-14T01:18:00+02:00,75014,Mobile,83792220,4956624,Français,48.8342318805,2.3321285183
